scenario,week,p05,p10,p25,p50,p75,p90,p95
soft_landing,5,5.740469227173328,5.8489478235477845,6.022986636259068,6.232207473214741,6.435790570068939,6.622737788003272,6.726847664002093
soft_landing,6,5.701745919387151,5.817688420330934,6.005371975510778,6.21911782915738,6.456533456601576,6.659420451916353,6.764102801516158
soft_landing,7,5.669768832685176,5.786546830829269,5.980460531257712,6.223558312148825,6.464379911082937,6.670118844732825,6.797430302336528
soft_landing,8,5.619090009389048,5.7432172298601865,5.971941983115283,6.22029483320595,6.464584852585158,6.688398982876408,6.81921846942364
soft_landing,9,5.587897541305064,5.729690131717178,5.962031114016839,6.228633766955678,6.472066658436036,6.692958762822144,6.845367996607244
soft_landing,10,5.553702619377349,5.698843950580389,5.947255785796002,6.216796411492963,6.487485872628565,6.722258988053016,6.855807885793035
soft_landing,11,5.5260898397161595,5.678157523051542,5.937819268543544,6.21109850983208,6.484988498782319,6.733548948082141,6.87183143529996
soft_landing,12,5.506145394824954,5.668364045919059,5.91167519574773,6.207264850863149,6.491401113466518,6.737149441779793,6.893179073171705
soft_landing,13,5.48781245223339,5.648340382787539,5.909156302838264,6.201078301251967,6.495508646728705,6.75581617919117,6.924655875566235
soft_landing,14,5.464009635994209,5.625096097494747,5.894140704500554,6.202515156939034,6.490014229425732,6.761202720172887,6.918460515198553
soft_landing,15,5.439601290734221,5.605785138976293,5.881700716034679,6.192434067074954,6.492235409821308,6.77759344790733,6.937514375003058
soft_landing,16,5.419511162051267,5.5855817389779965,5.874517696088494,6.186988573493031,6.4956987838237055,6.781669291716244,6.9498321531694405
soft_landing,17,5.390961633570328,5.564972650352789,5.8681455370915865,6.183900988068091,6.508479148334132,6.785894797673246,6.956329097747059
soft_landing,18,5.365865419516798,5.5553905599707605,5.8652243194672895,6.190181113048332,6.499652404110109,6.799749330958684,6.989822767175471
soft_landing,19,5.347226718585023,5.530491240505312,5.846282961943144,6.1725056984338265,6.4996507646295765,6.798994780022949,6.974451258207073
soft_landing,20,5.337883675024145,5.529693026260082,5.830668011353811,6.174046351350263,6.498561660355565,6.798483406964212,6.9863495902590484
soft_landing,21,5.331428899015962,5.518365628145883,5.823475430149138,6.1633085232513825,6.495581697366918,6.7910892962433795,6.972650594268452
soft_landing,22,5.318541534027249,5.506638865919975,5.81621216356459,6.1665196982675194,6.500691164489242,6.790161287747625,6.976362031563937
soft_landing,23,5.3196155306922,5.504085454201681,5.81394986589509,6.160687452927245,6.497384344735751,6.79757122431022,6.975797931172201
soft_landing,24,5.289712571245989,5.496998666669997,5.7967530047044935,6.15228726728014,6.500868077135836,6.807408681566583,6.989840746991712
soft_landing,25,5.278899522879854,5.47992290966394,5.797858683828922,6.157384275625196,6.499945357535052,6.805638802852293,6.997440237151516
soft_landing,26,5.262418334398394,5.459462072141954,5.789469119179312,6.154964723807327,6.495405639394055,6.816097202828136,6.988238081989463
soft_landing,27,5.257054083228876,5.451566783119969,5.783187128186748,6.146179446931346,6.4975768508557845,6.816339277335519,6.986691317379256
soft_landing,28,5.237543872530429,5.435958070059459,5.773585800867181,6.140718792799087,6.492061805798421,6.819494520132155,7.0003480142275984
soft_landing,29,5.239149435675962,5.42838327309186,5.764933900105188,6.139730681467265,6.4958828513750575,6.799438086536624,7.006865060866597
soft_landing,30,5.218621880917105,5.415567464115152,5.761924629309014,6.134721913348148,6.487152137823546,6.791648810071575,7.012618184780515
soft_landing,31,5.205952035678789,5.414876691033091,5.747884835782951,6.1263385116959395,6.483185975721897,6.802953119155297,7.001738989116802
soft_landing,32,5.207589752873792,5.404907899002719,5.746015165331443,6.117994028989298,6.486626858938137,6.806221694896605,7.005490363470432
soft_landing,33,5.205141683302897,5.411664539572188,5.734986689595809,6.118872216120427,6.480342048695979,6.806595399298913,7.017445339039677
soft_landing,34,5.19517298421037,5.399466021800571,5.736050392924386,6.1176337692871545,6.475597964919797,6.815562562468365,6.997044778351292
soft_landing,35,5.19186214107031,5.390542809607238,5.739062450016327,6.1148610136618675,6.4789917234034835,6.802938959995138,7.010592744635828
soft_landing,36,5.187678987807531,5.392379057699946,5.731789477096318,6.106519002729369,6.479257458332347,6.810499369686343,7.027769154163312
soft_landing,37,5.17605646962667,5.381571411499086,5.727797329654521,6.102511904150019,6.472434377104985,6.810366644551755,7.0185870126381635
soft_landing,38,5.168163450336318,5.373503351614295,5.7154357354663246,6.089188151009953,6.472022030614125,6.832394648874806,7.020606910572615
soft_landing,39,5.143152717760226,5.37117346617077,5.712572650368124,6.097357071865739,6.478389294471219,6.809631765678337,7.014758588377231
soft_landing,40,5.149598141939988,5.36973020255187,5.7102930790968465,6.0848154260142335,6.473392359066492,6.8184531149546705,7.012355712161995
soft_landing,41,5.17177372429279,5.367189809540483,5.708215653786259,6.083753953024378,6.473825362309397,6.826947490739536,7.012058637850217
soft_landing,42,5.152051834947506,5.36333928839665,5.701075938839345,6.073337666419891,6.465459224731898,6.812954701790253,7.018323999661887
soft_landing,43,5.139677081264609,5.351153942992639,5.69196445893887,6.077779557551475,6.460954055075178,6.800383949804747,6.999453782529727
soft_landing,44,5.1236735122005514,5.331823280751779,5.683030672185484,6.072248269415922,6.461373221298331,6.792744692732607,7.003002560537958
soft_landing,45,5.138367231493744,5.332455308002324,5.688018247941101,6.071654128012089,6.459436993329309,6.784069886371735,6.989979131216781
soft_landing,46,5.133992900494114,5.336786207458012,5.686543337228395,6.061416530954778,6.449428428599208,6.782755037764035,6.98976486254812
soft_landing,47,5.132064115913354,5.33860465294413,5.6876580269562,6.061129477312066,6.4519405274800405,6.78711313479429,6.976321922196008
soft_landing,48,5.128003937356879,5.327099172614917,5.67501741553718,6.060865943575933,6.444244991655453,6.770317265901299,6.9734465889188595
soft_landing,49,5.1302779417151845,5.322181776828655,5.67457868670216,6.059238346705362,6.429967404359871,6.775206248048489,6.983722140988876
soft_landing,50,5.116985358408906,5.316599814499466,5.668714747736083,6.056075590734445,6.4385375553038795,6.776387355126057,6.971513670439163
soft_landing,51,5.11962016722869,5.326844178738768,5.659365728285355,6.052982029005775,6.442830697321725,6.775704684627454,6.970440487272032
soft_landing,52,5.111508843817867,5.325225991809511,5.664641972052607,6.047822135936473,6.4473756615374835,6.777314741730482,6.977715374397045
